13.692329,0.005336126,8.9756775
13.776193,-0.15177369,8.973106
14.709024,-0.35054213,9.732225
15.172611,0.7854989,8.981093
15.256006,0.79082,9.148076
11.89262,-0.6023252,9.472443
12.085417,-0.8228069,9.78149
15.091413,0.0471418,9.166743
12.516889,-0.5629063,9.455667
12.836728,-0.61860806,8.976929
11.784461,0.86311644,8.659036
15.072157,0.39466518,8.885459
13.636839,-1.0343709,9.90345
13.410732,-0.30877498,8.7942095
14.596675,0.093017794,9.491174
14.837315,0.26989415,9.483943
14.335942,-0.7336386,10.476334
13.940654,-0.3190363,9.732815
14.129805,3.3145297,9.097463
13.407489,-0.23662053,8.712964
11.770556,0.9857103,8.137734
14.2539,-0.3064841,9.54718
12.732637,-0.40368745,9.10946
14.793458,0.27834633,9.494978
13.40814,-0.8139548,9.094536
15.36025,1.2456963,9.043183
11.100922,1.3199904,8.0910015
12.087173,-0.34974593,9.62015
12.596217,0.86615306,8.18902
13.175879,-1.0074536,10.022925
13.472143,-0.33267045,8.706138
13.623545,-0.96635354,9.338659
13.525361,-0.24967031,8.701286
11.690477,-0.14479089,9.431322
10.921454,1.5169145,8.091948
14.147437,-1.2099715,10.074807
13.413231,0.17238578,8.807691
14.221103,-0.04655439,9.247966
13.474709,-0.5912675,9.621724
14.72379,0.17830661,9.588067
14.968066,0.5691768,8.929444
11.688884,1.9770858,8.017217
11.293793,0.086628966,8.971341
14.574466,-0.0909654,9.626672
13.969118,-0.14041716,8.754018
14.796224,0.4169257,9.07424
12.395387,0.35785672,8.844218
14.818794,-0.7159801,8.986537
12.6192875,-0.07296357,9.31507
12.428045,-0.1726362,9.352951
13.569794,-1.198547,9.768999
14.909013,1.8624333,9.095588
14.688936,2.1279733,9.251604
15.110902,1.4464415,8.899087
11.134251,2.1930647,7.8858137
15.323562,1.6507503,8.93143
13.262863,0.3606578,9.380929
12.330619,1.4866067,8.208582
14.634053,1.7824051,8.90149
11.779451,0.9546542,8.273228
14.570921,2.0087326,8.993067
14.5610075,2.3209865,9.15262
12.395199,0.15224297,8.495143
14.49867,2.435771,9.128339
14.510532,2.359669,9.041302
14.382147,2.2135677,8.919453
12.055329,0.7390518,8.230992
13.67733,-1.1931087,9.591797
14.631015,-0.0199449,9.427524
13.992282,-1.23605,9.548871
13.835489,1.5956167,8.648207
12.894454,0.7902655,9.56479
14.558343,-0.40406314,9.975583
13.188416,-1.1235319,10.326796
14.416924,-0.10829809,9.400874
14.644895,-0.24148062,9.787092
15.286658,0.8651144,9.1087885
13.422238,0.43018034,9.213125
12.796407,0.29149044,9.171135
14.306821,-1.0969616,9.164192
14.611129,-0.116024025,9.805313
14.40397,-0.21718323,9.829272
13.03121,0.07118945,9.272614
13.694298,-0.6721869,9.876583
15.558698,1.6563858,9.0845585
14.679028,-0.5896261,9.666038
15.077206,0.30787843,9.483026
14.752911,-0.28062305,9.601646
14.73947,-0.050141647,9.6961775
13.367946,0.2044564,9.290346
14.627104,0.013597558,9.873346
13.903938,-1.2647678,10.35208
14.608606,-0.6811775,9.590535
13.999207,-1.2288313,10.464694
10.355151,1.9559942,8.257066
12.374647,0.8948293,9.272753
13.31375,0.33801705,8.846367
10.863695,1.597627,8.682568
14.756789,3.2930064,9.3292675
11.451965,2.6152778,8.180297
14.85146,0.53943264,9.987874
13.76566,-0.22098915,9.919236
13.025825,0.051164255,9.086915
14.793544,0.51970416,9.908028
10.692172,1.5088722,8.229804
13.485751,3.013781,8.836011
12.024087,0.4991734,9.154716
13.17719,0.17449382,8.646443
14.017067,-1.302143,10.333953
11.38944,1.5809067,8.565162
14.992099,-0.3532686,9.216297
10.978122,1.1485847,8.621236
14.190506,-1.1053989,9.40239
12.24793,0.03971619,9.778151
11.816941,0.7200753,9.404044
13.19881,-0.35073838,9.142074
12.041509,0.8872168,9.038987
14.270243,-1.0253732,9.51077
11.856234,1.4011298,8.407196
12.849885,0.6308734,9.710441
14.048529,-0.86520696,10.083684
14.5151615,-1.0809444,8.9718275
14.981146,2.876465,9.362339
14.348839,-1.25128,10.316466
14.980206,-0.4876552,9.367757
14.460544,0.32801458,9.016755
14.714459,-0.8772967,9.091224
14.199847,-1.2485403,9.297092
15.529033,1.7098776,9.05864
13.268003,-0.6262889,9.876189
14.1082945,-0.7130198,9.861073
14.578813,-1.0682776,9.107024
11.458445,0.13141643,9.5350685
12.711044,-0.8298959,9.952873
10.851333,1.5823256,7.9779153
14.421451,-1.2265862,9.165649
13.749614,-1.158894,9.634812
11.188761,2.2354612,8.076183
13.132386,-0.31030118,8.8012085
14.146659,-1.0335385,9.598183
13.062391,-1.0146235,10.025042
11.094191,0.71904427,8.80124
14.727872,1.3436847,9.092121
14.558567,-1.0618869,9.38452
14.530826,-1.373101,9.161176
13.54316,-0.5569414,9.913108
13.910084,-1.2861803,10.382804
13.737575,-1.1621631,9.900542
10.917446,0.5754678,8.795337
11.097028,0.1991038,9.036178
11.646033,0.33472443,8.497953
12.8229475,-1.1862228,9.8671465
15.334157,1.3035548,9.181164
14.818052,-0.42408076,9.607967
12.455693,0.7409988,9.692408
14.109101,-0.6260989,8.914541
11.096135,1.8669995,8.362774
14.306987,1.3326095,8.619491
15.3739805,0.7040807,9.083152
12.663811,0.41269726,8.40815
13.484088,-0.37077034,9.734069
14.934676,0.48525497,8.963133
15.341553,0.86398673,9.09275
12.178489,0.67469037,9.577451
11.371423,1.9359992,8.120902
14.7543335,-0.29663202,9.855377
12.877579,-0.938801,9.096751
15.46813,1.4151704,8.817684
14.304179,0.46997207,8.92134
14.832232,0.33576754,9.036776
11.233965,1.7416565,8.383572
15.409705,1.4464285,8.857501
12.259733,0.5196255,8.369837
12.710995,0.43509555,8.708694
11.912798,0.4297411,9.348135
13.883571,-0.12004664,9.696034
10.6207,1.9180729,8.4632635
15.054159,0.66477716,9.518842
11.23354,1.9044598,8.269392
14.602936,-0.3995178,9.306246
14.213915,-0.5040901,9.141982
10.426673,2.003295,8.346364
15.415288,1.2757502,8.944078
14.280974,-0.1891841,9.64489
13.347156,-0.44699627,9.115741
14.331456,-0.8686582,8.94936
14.534341,-1.0831404,10.241538
15.271913,0.30623603,8.97662
14.311905,-1.2223252,10.4312935
13.5759735,2.931301,8.87912
12.333781,-0.9750696,9.996154
15.268952,0.6887746,8.957994
12.026146,0.46538,8.557729
12.445531,0.14339569,9.416188
14.392206,-0.98201,9.274521
14.066877,-1.0869714,9.269931
15.150248,0.80628014,9.003181
14.030002,-0.7198926,8.977807
10.688092,0.85740304,8.779587
14.068235,2.2954118,8.912601
11.366381,0.9032753,8.576251
14.245301,-0.40651166,10.080114
13.705234,2.903523,8.899091
12.278431,0.92535543,8.922648
14.520146,3.3719976,9.228025
14.431619,-0.08196582,10.344449
14.295726,1.2149795,9.123198
14.922659,1.8816862,9.269663
14.602855,3.4169893,9.274
14.287478,-0.6315997,10.572166
13.237922,-0.829357,9.409759
13.04261,0.43264583,9.628489
12.300868,-0.8247002,10.187376
11.842024,-0.2179102,9.038314
13.166114,-0.081468955,8.971158
12.022392,-0.3124862,8.8574705
13.384608,0.33792782,10.407259
13.976731,0.078493655,10.507729
13.977057,-0.16130358,10.430119
13.451107,-0.6849081,10.329614
12.285743,0.5237113,8.953489
12.709564,-0.41606012,10.198691
14.135035,-0.9521673,10.588248
12.754206,-0.18144158,10.1906595
11.622826,-0.2483786,8.805967
12.548101,-0.13360704,10.048493
11.544239,-0.23165488,9.631436
14.278945,0.5359894,10.652568
11.862193,1.1838018,8.112685
12.168772,0.7935092,8.137916
14.480299,0.6423111,10.265548
12.550471,-0.71977484,10.250767
13.9264145,0.57856685,10.5172205
13.793067,0.66845375,10.460991
14.399832,0.5026086,10.30581
14.127637,0.4958185,10.669337
11.285351,0.88025045,8.393014
12.4287,-0.7125576,9.972734
13.303643,2.3957705,9.101079
14.155903,0.5092027,10.728739
13.112146,0.024330545,9.987178
11.183635,2.4258313,8.085681
12.601586,-1.2155354,10.269147
13.410667,0.56867164,10.252483
14.811125,1.4009703,9.462925
11.868324,-0.8100638,9.8372555
11.295559,1.3064377,8.269734
13.948719,0.8008308,10.501357
12.425748,-0.621485,10.214146
13.742205,-0.5081116,10.387121
12.16163,0.66174954,9.617451
11.468596,0.25740224,8.29803
12.566182,-0.61447716,10.174742
14.509033,0.85277104,10.211904
13.0294485,0.17918685,9.638309
11.730976,-0.25390315,9.036903
12.995599,-0.16204457,10.4335575
14.162356,0.101606295,10.434029
12.133184,-0.42101416,9.21516
12.365568,-0.5429598,10.1626835
12.263853,-0.8395435,9.353736
12.732308,-0.62205184,10.272556
12.455154,-0.71181864,10.261268
12.405543,-0.24847269,10.024786
12.479319,-0.7641345,10.079114
12.6133,-0.80484635,10.207283
12.49253,-0.74233574,10.266885
13.627123,0.361283,10.540951
14.225208,0.56792784,10.726588
11.324491,1.482906,8.908011
13.221927,0.4150229,10.347496
13.806324,0.5779502,10.62057
12.127731,0.27489647,8.305239
14.180755,0.6008999,10.695394
13.911542,0.8058287,10.603558
14.261618,0.70423484,10.685446
10.930545,1.5023345,7.9910164
11.562614,2.281951,8.000601
13.538401,2.5794213,8.994882
14.443622,1.8061254,10.261662
15.410246,1.7394634,9.012898
14.632054,-0.88299906,9.455789
14.562291,0.013006143,9.611121
13.736415,-0.08079541,9.720923
10.651659,1.4365821,8.125217
11.922248,-0.60998404,9.676947
13.403121,0.35368547,9.730534
12.544235,-0.7485948,9.983778
13.811184,-0.82341594,8.977944
12.91762,-1.3689255,10.361996
13.301312,-0.21195833,9.343747
12.37642,0.5082879,8.360774
13.796006,-0.89595574,9.55819
10.889121,1.5562507,7.925297
14.51768,0.19722636,9.40117
14.825715,1.0289625,8.737797
14.555074,-0.9791547,8.834586
13.956558,0.25233683,10.056756
13.786239,3.2811577,8.981384
11.634249,0.77677625,8.5936165
15.226928,1.7327925,9.302258
12.090043,-0.11871372,9.08513
12.702537,-0.99289125,10.331832
12.452986,-0.041482408,10.025739
12.530172,-1.2638984,10.138032
13.325865,-1.2007749,10.250433
11.108528,1.7883509,8.208418
12.1332855,0.8882979,8.152508
12.659224,0.01445643,9.735485
15.461788,1.6976057,9.305947
12.883181,-0.18959877,9.853032
12.137452,-0.62719893,9.917614
14.140465,0.11375243,9.516403
14.058755,3.4096684,9.073123
14.7757,0.39552203,10.051224
12.125994,-0.24967782,9.568012
11.967061,0.31167582,8.489161
15.587769,1.6793684,9.116299
12.2154,-0.22708608,9.486522
15.225539,0.9424622,9.448895
14.728584,0.99933237,9.342623
11.442775,0.79462606,8.487523
14.615345,1.1283128,9.184223
11.39908,0.96322316,8.705325
12.137803,0.9389267,9.092474
12.7115345,0.3163675,9.504077
14.594918,-0.28405637,10.24109
14.743991,3.2876449,9.4177
14.660094,3.4301233,9.304764
10.75847,1.4937592,8.18138
13.270985,0.035555847,9.102307
12.938309,0.20817067,9.833557
11.090341,1.8620609,8.080089
12.920896,0.04728416,8.451622
14.662794,0.026337292,10.304583
14.618852,0.29542142,10.049571
13.635294,3.191778,8.955967
12.765121,0.09323371,9.599032
14.623881,3.4495764,9.277656
11.584471,1.1784699,8.331064
14.091,-0.46469176,9.708506
12.480225,-0.60833263,9.580311
14.575205,0.53946435,9.2726555
14.7085285,0.05585731,9.201041
14.603785,-0.82726604,10.116756
12.867557,-0.42846376,9.172516
12.996903,-0.44422457,9.1999855
12.702977,-1.2891157,9.745254
14.336203,-0.46738875,9.37613
10.968991,1.0113246,8.354879
12.899481,0.560896,9.183611
11.755493,-0.5650755,9.671798
12.334654,-0.9196705,10.323452
13.816289,-0.8436384,9.918165
13.460431,-1.2841961,9.955374
15.150774,1.087637,9.267917
14.35435,-0.12162347,8.801461
13.3049,-1.1101812,10.410608
12.077064,-0.22739558,8.716447
14.900355,-0.36121058,8.919611
10.977869,0.3017704,9.034419
12.620361,-1.323755,9.648101
14.0745325,0.37638333,9.677967
15.1181555,1.284333,9.253467
12.694098,-0.90121776,10.295665
15.313451,0.8871462,9.137262
11.548067,0.8887106,8.587631
14.274733,0.37376332,9.439674
12.111998,-0.4085242,9.567059
11.540951,-0.06078238,9.404797
13.281353,-0.5961246,9.329685
14.634704,0.3572986,9.465471
12.222031,-0.3511644,9.587731
12.931863,-0.313852,9.195233
13.585475,-0.46656913,9.352808
12.736565,-0.52767783,9.322938
12.56026,0.030205369,9.717974
14.256293,-0.2685809,10.068584
13.481523,0.17136072,9.273445
13.770626,-0.31256512,8.865202
14.736107,0.56104517,10.18124
14.778726,0.24907157,8.9532795
14.300858,-0.013444747,10.121594
12.616605,-0.6441973,9.88312
12.26944,-0.75832,9.452584
13.755096,-0.892338,9.787237
11.897066,0.56052005,8.363001
11.544876,0.9585985,8.194508
14.83677,0.9724339,9.163252
14.984488,-0.20318006,9.154145
14.106987,-1.2992065,10.002348
11.332165,0.7992394,8.825672
14.692478,0.9265234,8.831542
14.45798,0.84947956,9.175634
13.514478,2.8950582,8.795787
11.9434185,0.463724,8.243736
11.544732,1.6229516,8.271024
10.925179,2.2085454,8.050308
11.831567,0.3036852,8.397073
13.3905115,-0.3634754,9.295089
13.880973,-0.57310694,9.202509
11.389059,1.1381162,7.955881
11.224503,0.73228794,8.879253
10.8185005,1.8425175,8.584496
10.501799,1.9588096,8.60855
10.613182,1.835971,8.563676
11.914075,0.56009525,9.752359
14.030674,3.0620968,9.027829
